"legacy_url","new_url","status_code","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-uu-dai-dac-biet-bay-muon-noi-ve-cuc-hoi-gia-chi-tu-35-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-uu-dai-ve-may-bay-di-uc-gia-chi-tu-74-usd-cuc-re","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/airasia-giam-20-gia-ve-may-bay-dip-tet-2023","https://khangvuongbooking.com/ve-may-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/airasia-tang-20kg-hanh-ly-khi-dat-ve-may-bay-di-bangkok","https://khangvuongbooking.com/mua-them-hanh-ly","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/airasia-tung-7-trieu-ve-0-dong-cho-chuyen-bay-di-thai-lan-malaysia","https://khangvuongbooking.com/cam-nang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/airasiabiz.html","https://khangvuongbooking.com/cam-nang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/all-nippon-airways-uu-dai-ve-khu-hoi-sang-nhat-chi-tu-16-376-000d-sieu-tiet-kiem","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/asiana-airlines-mo-ban-ve-khu-hoi-hang-thuong-gia-chi-tu-2-692-usd-tiet-kiem","https://khangvuongbooking.com/hang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/asiana-airlines-uu-dai-chao-thu-ve-khu-hoi-chi-tu-560-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/asiana-airlines-uu-dai-hanh-trinh-san-francisco-di-chau-gia-chi-tu-383-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/asiana-khuyen-mai-mua-he-ve-khu-hoi-my-di-chau-a-gia-sieu-re-chi-tu-543-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/asiana-khuyen-mai-mua-som-gia-tot-tu-my-di-chau-a-chi-tu-613-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/asiana-uu-dai-bay-cuoi-nam-tu-di-chau-gia-khu-hoi-chi-tu-549-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/asiana-uu-dai-hang-thuong-gia-chi-tu-2288-usd-sieu-tiet-kiem","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
