source_url,source_path,clicks,impressions,ctr,position,mapping_defined,mapped_target,http_status,runtime_target,mapping_status,query_count,top_queries
"https://khangvuongbooking.com/du-lich-thoa-thich-voi-ve-vna-khu-hoi-ha-noi-bangkok-chi-tu-899-000d/","/du-lich-thoa-thich-voi-ve-vna-khu-hoi-ha-noi-bangkok-chi-tu-899-000d","0","2","0","11","true","/cam-nang-bay","0","","mapping_defined_unverified","1","vé vna"
"https://khangvuongbooking.com/malindo-air-uu-dai-khung-san-ve-thuong-gia-bay-tha-ga-chi-tu-74-usd/","/malindo-air-uu-dai-khung-san-ve-thuong-gia-bay-tha-ga-chi-tu-74-usd","0","2","0","11","true","/khuyen-mai","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/ve-may-bay-di-hongkong-gia-re/","/tag/ve-may-bay-di-hongkong-gia-re","0","2","0","11","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/ve-may-bay-ha-noi-di-han-quoc/","/tag/ve-may-bay-ha-noi-di-han-quoc","0","2","0","11","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/thai-lion-air-uu-dai-giua-nam-ve-mot-chieu-sieu-re-chi-tu-35-usd/","/thai-lion-air-uu-dai-giua-nam-ve-mot-chieu-sieu-re-chi-tu-35-usd","0","2","0","11","true","/khuyen-mai","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/thu-5-ruc-ro-vietnam-airlines-khuyen-mai-chi-tu-498-000-vnd/","/thu-5-ruc-ro-vietnam-airlines-khuyen-mai-chi-tu-498-000-vnd","0","2","0","11","true","/khuyen-mai","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/den-manila-voi-ve-may-bay-chi-tu-59-usd-kham-pha-vuong-quoc-nghin-dao-cung-cebu-pacific/","/den-manila-voi-ve-may-bay-chi-tu-59-usd-kham-pha-vuong-quoc-nghin-dao-cung-cebu-pacific","0","2","0","11.5","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/dung-ngoi-khong-yen-ve-emirates-khu-hoi-den-au-my-trung-dong-chi-tu-12-300-000d/","/dung-ngoi-khong-yen-ve-emirates-khu-hoi-den-au-my-trung-dong-chi-tu-12-300-000d","0","2","0","11.5","true","/cam-nang-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/dung-ngoi-khong-yen-voi-ve-air-asia-di-indonesia-gia-sieu-re-chi-tu-68-usd/","/dung-ngoi-khong-yen-voi-ve-air-asia-di-indonesia-gia-sieu-re-chi-tu-68-usd","0","2","0","11.5","true","/cam-nang-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/khuyen-mai-giam-20-gia-ve-noi-dia-tu-vietnam-airlines/","/khuyen-mai-giam-20-gia-ve-noi-dia-tu-vietnam-airlines","0","2","0","11.5","true","/khuyen-mai","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/dat-ve-may-bay-air-asia-gia-re/","/tag/dat-ve-may-bay-air-asia-gia-re","0","2","0","11.5","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/bamboo-airways-khuyen-mai-tang-ve-tre-em-mung-tet-thieu-nhi/","/bamboo-airways-khuyen-mai-tang-ve-tre-em-mung-tet-thieu-nhi","0","2","0","12.5","true","/khuyen-mai","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/nhung-quy-dinh-ba-bau-di-may-bay-vietnam-airlines/","/tag/nhung-quy-dinh-ba-bau-di-may-bay-vietnam-airlines","0","2","0","12.5","true","/hang-bay","0","","mapping_defined_unverified","0",""
